from_address,Total_value,Wallet_Tier
0x214c91758dfb7c6ff98ac7388319e8bb2c7fbda2,0.98,Fish
0x99d4e28e895fb9181cd8d84857b6ecba18217a00,0.93,Fish
0xa232579f9deb3ebfe1a16b8af62787040732861f,3.02,Fish
0x67ec3bc37b75cfa6ef2c80a588b063e7122008e2,0.12,Fish
0x87cb76a198c5fe85c27857726b1663ce6ba5e9a1,4.85,Fish
0xb2b6bff38f7c8edc764d43506e852927de2e2c44,1.94,Fish
0x6be0f81db80dee3a5458c4e30978df4c404a3ec9,0.23,Fish
0xd59de6d89b2b4d4598f154dc9983f6d0c3e454f1,0.3,Fish
0x05b68c60270286c06f2d3110a5ca813b9ff83a92,0.23,Fish
0x7d64bc11a752dbf2b0bc7fd69f9157e81d4a2860,0.17,Fish
0xdc9e8f7960c648b3876eda65a044ff8b748b0183,1.34,Fish
0xe4e9bcaf472ee9bfc2279c25d33842b2649341c2,0.18,Fish
0x3df2dd4fa24b5da19f2180f985dfff6e11f5745b,0.24,Fish
0x9d54044e5e0b242f8d9c3de5340d014ac09e7a18,0.13,Fish
0x7e29e05a01dc013ac670d922ccf596a170ac3dea,0.63,Fish
0x4e010a9f688db940d31ca52e3acf7039ba1a3a43,0.42,Fish
0xde491fe6051b250a7b4bfefff8165f3bf0a55a89,0.46,Fish
0x1bb182055320a7fffb4b472de1003ca9e360cca5,1.52,Fish
0xa439535ae7837f4729a871fcbac4ac52a00691ca,0.19,Fish
0x1de9451c2bfa3c5c8dc7c24151e11627b9431708,0.43,Fish
0xd578da73457753b542d4907a7a19d789cb48e0be,3.05,Fish
0x1d8803bd628a02183ba56f1e6af1309b6a5f3bb4,12.94,Fish
0x37f6f7c88661079dcf17f0a209ac80c3956a347c,4.2,Fish
0xc808b429f2b9b006050c26fcdc02a2821c3ec25c,0.21,Fish
0xb9e0e992aff7845e817536ece03932b287ca0ffa,0.47,Fish
0x6f8a765b96707fa5bcde10c7500971ca319a7332,0.14,Fish
0xd022ed861a0ed434f1934351d29aa4c11ed253f4,0.19,Fish
0x7799b5a777a8050ab61330743763b57bceadcb17,0.2,Fish
0x3acdede85221d81a3bce0063b0b802bcc0540e3c,0.49,Fish
0x41c882b020c758661644730ecc4f3e801cc4a800,0.49,Fish
0x78a490b373a58bc7294160dcdd6a0f044fbb90b2,0.49,Fish
0x1b936444f6dac3e44baf1514b183626756f1e2a8,1,Fish
0x6e9ab9833adce5e622d32f4625f9605ac2c53111,1.93,Fish
0x5b04e6ecf88c0ee70ca94a47087ee3548cdc979f,0.24,Fish
0x221b8767c723a82e74a73163114b5910e2882516,0.4,Fish
0xf3a32e488584e436d16e26c5cef13423915e94d2,0.14,Fish
0x86c86ae32fa1a41c85496f6f0339279807093551,0.24,Fish
0x9d5a944463634648feb186fb11fd73f70942e6a5,0.54,Fish
0xe6ff955d5c1df677dbb7a8ac07864ebf6aa9ea79,0.46,Fish
0x0d3cff52515c9c31c6b15e43f5b85632a419fd1e,0.35,Fish
0xd107a11ea8d2f4e87f45358208c4cff800d92173,0.12,Fish
0x7f9fb4899961ccfc4bf6d1bb87c309e75f03369c,0.5,Fish
0xf7df3eb3b9a924af5bf9e4444ce53137630303f9,0.49,Fish
0x2c6d3d71659d6738be32e7f817f9794807744dc3,1.38,Fish
0x28082bdac8c4f9b9356a28b05da915bf0868e776,3.84,Fish
0x7ad59a64cbf844b2859d1c5628aead547c3feddb,1.83,Fish
0x6d291d9527b3c27a20847671d6512042c1b12655,0.13,Fish
0xfa04bdbf9c7aeb9ea11989566bf73ccab3e3f08a,0.4,Fish
0x0f9540ccdd0cef8aaa56ac76c448ead19481d2fe,0.17,Fish
0x8d043c196a901b67e95f3bf5dc6a5a84cc49a8d1,0.12,Fish
0x293d902b817c2fc7976e4bc0796d549e7eadd5ef,0.29,Fish
0x01536addd7c19e2b83e4299c255b30115786adfe,0.41,Fish
0xa96816cf360dc02e76577f42576c754b1be4a245,0.15,Fish
0x8ae211112f7323ae645fb8c8c380129352cffe73,0.26,Fish
0x744b23504f7f9fa818642ccbc8420fe0d68151c6,5.76,Fish
0x57e2ef8a2117f7fa27ee70e4e90fd5146cba2761,0.42,Fish
0xfd563ed6647352be224770a2e0d46260a01bc305,13.97,Fish
0xf105a554ca0f121cc8e11aba87990e15105da82a,0.86,Fish
0x9e2a14effdafbc6097248b4b6fc1cdb2ead8b574,0.31,Fish
0x3bbfab167d8add6f7bbca8858e0a8dfe25f592c7,5,Fish
0xd2bd4b1e3dad6a62da7699acfc5d6f7149d58ad7,20.74,Fish
0xbc8c4d14a09980e0e2f396e8ea4afc5959bd7937,0.15,Fish
0xcd152d1257f3a53a6121b38bd747d6a354b9fe26,0.32,Fish
0x8826b13b3c8bf9613e5fdd4401c470710aaebe4e,0.34,Fish
0x20361665921aaa8fb3afa90346c841bf756eb4c3,0.58,Fish
0x67d7f133292bb7bf754e6ee575d767a6bce76ee4,2.41,Fish
0x1c1ec56967c76bfc7a5b9245111d3e13e29b42b3,0.12,Fish
0xb912e7c89c8131a717a6a311773ba38d24603cfb,0.4,Fish
0x761248cd1224cf629792788aa9eb3c73c4946ae3,0.17,Fish
0x009f02b478788716214edb9d5b947a746ac1716d,6.48,Fish
0x70a86d4c803a780eb381034525464993fecd3985,0.37,Fish
0xca32d981cbde0a71fac3745fd7e14752a0e4b7cd,0.21,Fish
0x580223eabb00f4695a5800959e233a80ba7b0db9,0.17,Fish
0x4c41f99b935ee975fc152fdb19608ace265f410f,0.16,Fish
0x220e2078fd12ba5de8e12ac199ec53618458cfee,0.31,Fish
0x450e371072e4061ad1f374fd151ad6961c3d2c82,0.52,Fish
0xcf097e2a2079811a1ac370afe9e8026d4db51f2b,1.5,Fish
0x2f3ef1170dff6706b855cfdea91a7b24fd966829,22.97,Fish
0x6f53bf89c4f575f98a69b6f357728de1cc801110,0.72,Fish
0x377b309b023abecaf1c96f4a7c80c8886195990b,0.28,Fish
0x4eaacbe0c5cfc324d9d439e1dc92a60769bfdde7,0.5,Fish
0xf288eb391efd89b2c8602f8432832f763fed6fe7,3.72,Fish
0x83df3aeeaf1fcd2033dd58e691c44c51f84a340a,0.12,Fish
0xe6da6d9817af5a65e1ba6ca9f2d1f095fd75ab05,6,Fish
0x23686a8b19081a9ed363d91dc7b83da68461df02,0.19,Fish
0x30041d4e8af49eea8f7c8db82db9281f2f001b6a,3.5,Fish
0x384ebcabf469d7995045bf1447e01941d21e1d9b,0.17,Fish
0xb79bbbcad8768a28d784189bdd96fcbdd96d6cd9,0.22,Fish
0x5a3daf803e00a3b2e641653e1545393817be473a,0.15,Fish
0x3ceda557c2ce760c05252f0391d4993080b803ce,0.38,Fish
0xa9890abae27d4b7fdacbf7ce385d82a57f124732,0.51,Fish
0x41f86ec56ae27eb073c5b2b036bd0e5d877f6418,22.05,Fish
0xa4cc299c30ad72abaa336789f2cd12b46fe13b0f,0.68,Fish
0x84043d89fcf6821331d8b38131ae8852e5de36d5,0.61,Fish
0x8f84dd174cf8430a4773631953aa67166f104211,0.84,Fish
0x6bbabdb67bb7e15a73b36a6ab7e02def27ed94c3,0.45,Fish
0x96bf264c4d5a8edf26951b8656cb0a9b155c33dd,9.99,Fish
0xc3ecda44763b89d31d115223cc946279271481c4,3,Fish
0x317d15a9dbd6fe1346ff14bd71fa82a580853f71,0.18,Fish
0x19e7576b2f1aa6f6bf84515bc234568d4943271a,0.14,Fish
0x8ee5c99f55e0804cd59d1d3f8c0552cf16cb837b,0.14,Fish
0x966864fec34f41c6486be5a031a1a726cd6cb65c,1.63,Fish
0xfe2164afad90bc4fed0e46079805c1aa0b14b3f3,0.17,Fish
0x43936b371f028ce40d1fc697a00004955d834edb,2.38,Fish
0xdf069b7d60430063fe3fd16c9790f22c484bf26c,0.42,Fish
0x77b2be64fa626ae687bac08112965cc461de496a,0.25,Fish
0x2df6d0d74be5e582f570e44967e7413058bb5d3e,0.21,Fish
0x5410b94dd331bdfa7dae1d8ef58fd6bcd4c84286,0.16,Fish
0x5e168723920d8209e44d3040bb3f8fd1c4df2e9f,0.31,Fish
0xe4dc615c11dcd0860a954ae15203bf70961fac5b,0.42,Fish
0x8a3ad418b6fa6307835d74ebc62686ace0bc1348,1.24,Fish
0x3337bdcd7ab00ed841a73525395e278c8672421f,0.12,Fish
0x19c4d6fee836912eea33aea37523b7fda23e361c,0.56,Fish
0xd76d0a7110f9f8973344e2c026918f3758e721dc,0.12,Fish
0x3a134dc35b55125ff2ddbba63a2316c9477ed850,50,Fish
0x26e9462c55d567c94b4ff3ce32af1062a6b616dc,0.26,Fish
0x61d66216b6aec87638aaa31fe5e73b1957abb93a,131.59,Shark
0x78b1480bd769e1b1c601f9c2c579efb9ac7dd443,0.15,Fish
0x4a5823a06c95266f894cf1f672b449b997bf92e8,3.25,Fish
0x65f9ea222c423ba53822fec83dab5ae9789a7762,0.2,Fish
0x462b6ef8299fd0b194166f6e237256fdf93c3a29,1.75,Fish
0xcc5e64e04a45c4181ed206096d8b18f4a10f32fe,0.87,Fish
0x735367865494399c6778ff7225a04423b9904958,0.17,Fish
0x90210c40d4cdfc07b5d0debb5a3b8ea08fdd82e4,0.31,Fish
0xbf4acbaf6ca32bac1a9b4289f99d8fc3ffce777f,0.14,Fish
0xd590e7c9a28b34549a192a3315f8c2c54b371569,20,Fish
0x517b29ec413dfcf94fccee579c24a7d12db00e4e,0.17,Fish
0x5c85e94368426b95e6fb1f041c40db117269e35d,0.62,Fish
0xdde60775362db945ae957e47cd3c7d996925b262,0.5,Fish
0x946cb3832ba25af9cc09777e2ef9defcf1f2c07e,0.99,Fish
0xe720ed73c439a6dbd1b5899d70933b6cf35628e7,10.02,Fish
0xf7d9789233226d095bae7da1e1e9670fbc7c6fa4,0.12,Fish
0x2fee769f7a81064bc528ada9bf355ad31fb52d36,0.2,Fish
0xb4fc3e99d3fb13fad97ba3d8d22a01372ff80ea7,0.14,Fish
0x390886f60de464469a43c8a76192a3c0896062ea,0.27,Fish
0xd80a90a158d647de983775e39b9cf8e12c2cac37,2.5,Fish
0x0cc71ef1ab4d6fed922d5f06f59f331d359a74fe,1,Fish
0xa1f9c2909ca4fea3b38264c9c07fa513a4060749,0.85,Fish
0x04f86c187edc406698a3ae031ab1db1807a3ef6b,0.2,Fish
0x1ec7a81651a4b8c1d18e2935d11419b4ceb82077,0.12,Fish
0x4fdd43113a348f915a8bab30b1bd856d5cebad3d,0.76,Fish
0x687be32c5ffc3a987ec268dcf0ab14657ff8e416,0.74,Fish
0x23d28a31e06a68458268cccb2e03a179538cc268,1.37,Fish
0x24dd9019263a95e82f76f9cdc7729253070e5f3f,0.26,Fish
0x549af3e2011693c98a94e62afb9fea2192fc7a34,0.66,Fish
0x2933e62b08315341b3eaa0a764be089bbdda3ac9,0.11,Fish
0x9b881f09654adbb71e35d2dfd1b8e4340425214f,1.17,Fish
0x4243fdd079da2d76b627676b70926418a6476d09,1.89,Fish
0xdd3486cd590979fa782e6ee63262edf8726bdfcc,0.11,Fish
0x31be07b5a86ce4b92e8bcd08508c3c0effe694ef,0.25,Fish
0x252bc038d5079bb385907d25b5f3dc8a07f3a3ea,0.28,Fish
0xb080d729bc46e3e292c49eaff2695eeb287fc189,9.26,Fish
0x1887fa9edadeab7562b01cc3f4fa246ace2c3cdd,3858.49,Whales
0xf25ab066af8102acfa6e5d86c74ae7be9b92ee8a,0.16,Fish
0x92a7c6b28a218c9a0be64a6c3bf0950bce2eefa8,27.63,Fish
0xb02fdd80533aee68ec91c7abb887cf2667be3e02,1.52,Fish
0xcd92ca507b86cd9f6028a4464363f95eca45bb10,0.18,Fish
0xf6ddc34d799dad6e109d53ef9d634b4cf8b2b537,1.09,Fish
0xfe501c974e8cd50a8eac21a84d2a051b0c74aa8d,0.83,Fish
0x3bdb03ad7363152dfbc185ee23ebc93f0cf93fd1,8677.58,Whales
0x0de6d86aedcf7b4c7e8bd0735072380650501fe7,12.5,Fish
0x02caf1355a74510a6fd1d7c51a63431994ff78da,1.63,Fish
0xc9eae131858bb939e5117b283dc2ca70b0589fc0,0.38,Fish
0xea16ae985f1af5bfe6c1ed54248e3d99665ec5a2,8.29,Fish
0xc5cd2e0b4a6fd0601e48790d83fa833e503f9dc3,2.56,Fish
0xf7b617cda0bc20bc58a0c44c6546cc7d296ec0f5,79.05,Fish
0xf619c4ba96536b26525c9c7888bf19365a2c0146,8.17,Fish
0x69bc6615613f92b63182d708a64d7965d977ca21,1.84,Fish
0xd314baff3952ae71265eed81550604f2f10734f8,5.91,Fish
0xc61957ca3be1a07384a9c11d2b8d5bee22890aa2,0.45,Fish
0xba73b4ba93e7f18c9c1df929c13c1c5aaa5fbb7c,7.43,Fish
0x87d7968e2b33833e5cba9714655bdfc874acaa2f,0.43,Fish
0xba1aae24b33c09ec36f6d62c5bf47965c24a155b,0.24,Fish
0x1a5f4a758565f0942e176bd649dcfbfec7dbc488,1.05,Fish
0x02480e7f821870cd7cfe0f437b903ec45e13c3ae,0.39,Fish
0x1f6c87f6ec9aeeeb06bcf64b1d37004ac772f0f7,6.99,Fish
0xd0fa442c865364aac41be761efd5876db491b50c,0.44,Fish
0x000714bad5097985304ae187a64c80bd07e8694d,6.65,Fish
0x16c6ffbb805756d7450beccac3679d1bc9c29e9f,3.87,Fish
0xca05b3c381a6e2d828e0ffb59dc727763c0cff0f,0.11,Fish
0x3ddb87d4e388fea02437952e809df1db25dbe6dd,0.56,Fish
0xbc9fbaae43b4527a2cd0f0013543d74dc608a12f,0.22,Fish
0xe942fe9286efe5d6a4d0ef2851b13539ff08e402,0.38,Fish
0xebd742eb7c27891f71e4a1e4bfcf000605ec7d5c,4.5,Fish
0x28d8881cb4a9ca69416fa6e014d5530ac57bd701,0.18,Fish
0x298e1356753db514a71e198943f4686a15f762c7,4.39,Fish
0x189a8635ef82c91d82fb0754a21e900a742c95b2,0.48,Fish
0x9c33a701b79af7d3670d39d2372db82d87f6f54b,0.11,Fish
0x9c082886c5ab72ecec0c37c83265cf6ea5e37788,0.31,Fish
0x19a4e9c5885fef42f49dc9754016d1148bc8cbe6,1.17,Fish
0xa68b04dc2c26b1af12c8fb0ab5fbb07d0d03f6ed,1.63,Fish
0x70e0b7c3f52c778bcdcd26dbbc8e333959dbb3fd,1.57,Fish
0x032f46ab58793f0b82a91c726772f7254b686502,15.66,Fish
0x6ecdbf69500684d851f08a76b5c0b92ab718bcdb,0.42,Fish
0x182c10269c9fe9d4596006d23acc8171f2a9f2d1,0.26,Fish
0xdc1d173114f08bb051fd102db1d0115f7e7429b5,3.3,Fish
0xaae5a2ccd6e3d15b714378c93aab57c1872d020f,6.99,Fish
0x04a944e127812fda77e4a67848c03d7b2adc205f,2.35,Fish
0x478af52df4d4d20aa0c9a467855c89197ad867e7,1.31,Fish
0xd01fa68fff34393738ec15b54b364ba7b1efff7d,0.57,Fish
0x10318aa984e0a7d9b46196185eaccfae9a7c1ce8,0.44,Fish
0x34f83576fda56ba9b04417ae84d66457149f1d2b,2.16,Fish
0x45a5c3e3f81564b696886506765ea548465cb55a,36,Fish
0xafeaea227b586c06114d5f706b35bd40d6684ec2,41.76,Fish
0x43ca8eabf37b90df270865f464875f34dc0ef8d8,2.62,Fish
0x3eb0ccc997ddb499efda7c33030597c84cc33d74,0.12,Fish
0x687b6134b6555975fef8cc8b73ef88412a2a561c,0.41,Fish
0x4823cc4c3455c543f5705556faa4905b79f40c86,2.66,Fish
0xd35a68b217ece95e4103742993dadaedd555099b,1.23,Fish
0xb2c4bb9215e3bbbde7e235702cb3d34a17b18a33,0.56,Fish
0x7852f22cefa8bd0d6a38a6dc3f76e6e88c091a7c,350.09,Shark
0xc263340974e5c5e62f30a5342e83ee8c5986979c,5.66,Fish
0xeccf45acb59fad2448d5ad0880cd4634c395bddd,0.26,Fish
0x3295a408d9ff0d9cfa09c759b0d7991f80ed6b61,0.44,Fish
0x48976f3c437cf32dc750e4fee032dc084d5aa183,0.42,Fish
0xb0777d850c849bfa5ed75c8c7d29f1eeef5b3240,0.15,Fish
0x3f68fd9067a06fb284df7db35c8376f2f241f147,1.76,Fish
0x7d61c0de067affcaf028537381ad44f5d3f4f8f0,0.24,Fish
0x62dd65997d7a280691558e4c2ab744afef0f0aab,3.14,Fish
0x894f37fc1f1024173d6a7dfe1a77206a6d8c449e,2.15,Fish
0xd7bd1fa86f817121a1843ae073011c9e1f201864,3.13,Fish
0x2b97b1ac7fdc2ec487f0f4a8d15dd3de8e82968b,1.17,Fish
0x3428b5da94e1383061649a07ae7becf76d7aca03,2.76,Fish
0x05936b7650bc3fe84c9fc88107bffecd3fd92dd4,0.41,Fish
0xcc2176d25ed4c8a5e870a3d4f9a9026fe8d0ec37,7.35,Fish
0x69bec11752705d8554d91ef9657024010a5fb628,1.24,Fish
0x8473cc534f72c576a2e12ab36123b999c1619f51,0.92,Fish
0xe90595fd2ddc1dfb20c28fbcca32543f8ba93d5c,0.74,Fish
0x04ff8353234bc9b51f503ef6adef241092ba3b1f,0.32,Fish
0xd158637f7a7bac0e16e83e532b8d01edc77c4797,9.47,Fish
0xe9b8b96b61e36f65ca14595242f512eea5fbb9c3,0.24,Fish
0x8783ed0b0206374c51836cfc5de0bca63941ed5f,3.28,Fish
0x47b133b72fed28539ceb41438390cee56851cb20,8.13,Fish
0x0c023904c5617c5f5299802881ce9f4dbfb6adad,0.91,Fish
0x1665cce1007868b55359f4bed0df571793ddaf38,0.57,Fish
0xb62a44ebbb2380186acbafd1b4ed57526ee0db6e,0.23,Fish
0x89d70159dc905ef22813ecf654b86d90a77eae5e,141.99,Shark
0xfeb79c50b93488047e709650102c17b6d3cd37fd,0.42,Fish
0xd746af6c2b0d4f655739b51ef664d4ebdb840c84,0.62,Fish
0x0c7467f792d1b51ab16e08cd8efa5f692cc93f8d,0.16,Fish
0x35330394edb66a5a600b7254cacb5c6fc1171a8a,2.45,Fish
0x538ec63ae389aa0837d5830464226caa2cd1d867,0.81,Fish
0xb9222929ec1cc59ab21bf44a212973dbf85f7aa4,0.31,Fish
0x08085e242f0036b73c921893adeaabb4cfae9b28,0.43,Fish
0x7a39f6db93a57810c3db047524b986516d360c33,12.14,Fish
0xc3363f95972d01d065243867c263b8cd64329510,0.57,Fish
0x41ef970a46eaf0ebadc7ed4cbc41baf02118dcb8,244.04,Shark
0xa3fc3c8fc9bf5d797a2e4599ce27b18df9df7136,0.89,Fish
0xcdfaff78083cc29b78510082105c574e02aaf1a7,1.28,Fish
0xc007096ecd516868213408050f88123cf977ccd4,0.15,Fish
0xdb7833c9eb0239c252a011019f50a02d6b332c03,10.99,Fish
0xcd390e1448cf74fb9009dda9bf7af2ea9a408972,0.13,Fish
0x2026001855172dc690233021e51a3cd1b54aa5ff,0.17,Fish
0x381bf1725b0d9cd58cc8d1283a19635327383eb2,4.62,Fish
0xc9e9c9fb64d2887c6983b79d362678ae4baddbdb,0.26,Fish
0x48185a42930137e9a99a7607b9cd863792cedee3,0.12,Fish
0x4270884feeac9d48611d32d5935efd7c0b74b1e8,3.09,Fish
0x0c4dea114b6a79a8c8f58955eae97efa71ed8143,0.21,Fish
0xf6a493dad887c9ba1a6cb8b1a0550484c2aba3b9,0.22,Fish
0x13685d481fef099dba3494a78ecd122db56bc0ed,2.74,Fish
0x13f523c2ae37b27f3d5b5721576f27dc91fc54df,0.18,Fish
0x605afca4794f37dc75ed9769576782da38cea49b,0.23,Fish
0xcccf2f81a3d44c814bbbfef1d86870e5341d165c,0.3,Fish
0x18fa0f4ed3eac56476881908f44df6ac81f9da57,0.21,Fish
0x33585e107831e7472519273a74dc26874f87ff1e,0.26,Fish
0x5af24b5ba23b2cc34ed75f292bb04d57df89b79f,2.17,Fish
0x7c2a51a410cd65f68357eb19eca9b00d90099a7d,5.95,Fish
0x4d094182dc3654eeebe15b7ae198b3511092c5b1,0.14,Fish
0xc59392538845ac00dba42b4d5e6cce301824bf3c,0.28,Fish
0xc4a1b81d39f1b6695c1b1fcac0d9e3a2b740036f,0.77,Fish
0xc4896b36f23e64b45c456faa4c1da7801b7ce635,18.12,Fish
0xb5bfe1251942fdeacb70368fbc15d4112ea28fee,1.05,Fish
0xd179925d5480053bfbc762f3a0eefe803d23dc08,4.4,Fish
0x1ceb3327bc719e832f49fb7543ca8fdc6b0b23ec,1.29,Fish
0x124097f21650190507e9c85f9ba7990e06f14360,1.79,Fish
0x00eeb325635a7144bece356100d50c489e054ea6,1.85,Fish
0x6c1864c54160cf5e593e1b2deb890bea49403172,38.33,Fish
0x5183e343cf6b0dfe4c8198df66d05ec056596d48,62.65,Fish
0x60aaa148733c165398f72bda550be5fe6e75bd7b,0.31,Fish
0x72170d5c1b4a1aef7a36a3d3c9054535470e7916,0.27,Fish
0xbcc10ddd2e91c4b0e1c62c874890ff2582db7616,1.86,Fish
0xf06858300b8030c5da17aa70004b0f26b7125df6,2.39,Fish
0x538aa65006cad9af0d07229495a0b643dc55fada,0.34,Fish
0x36ea11277b120f22e13a36ca588152dea8b11bbc,6.99,Fish
0xd5cc87637e95f9da571f10fd7bddc70d2096000b,0.66,Fish
0x80305f734091ab4957a9cdc95e789127cba9f83b,0.28,Fish
0x5c1045c253e5161cfdb14ec0d86fab7af7b02f7b,8.51,Fish
0xa11cc4d3c68e810d179d954475f90406d5e3f950,0.19,Fish
0xdb4295cfeeeee4be1d29c7cb4b7df1e831ab33f0,5.26,Fish
0xb5e7c122683176e2bbcbfa9cfc8825fba64e579c,2.95,Fish
0x0768516ad16011ca7255065e39b2a65bb9b8ffdc,0.78,Fish
0x58e4b88556a91e28ea473a4950ee5ffff8e22c83,4.36,Fish
0x158ce4d73f51c8565cd75cb228cca90d361ab457,13.31,Fish
0xebcbf637ee4a69bf595d135942aa8929a0fc9964,14.49,Fish
0xe915480fb0ab2e8abdee5c13c3ee9fbbbd2a16fc,1.63,Fish
0x929c1ab0e4267ca4dffc7e57644e528c46383242,3.72,Fish
0x065b0a2744be4b28cb8bedb7154a3d64dcd93c63,0.69,Fish
0x7c4b7d7f398e1b24c908d34df9e5ab3922b5695c,0.16,Fish
0xf021e556fbe6c1b6d25e11cc1700a83007083cf8,3.31,Fish
0x7fe5e2491850a6e6789ea3630629010847826526,0.45,Fish
0xc68a37f23d0ad79e4acd55df70a1f883d063bccc,0.28,Fish
0x41e7db42f2fe14f636ebbc3ce3a49b739baea51a,1.53,Fish
0x9c03493ff1a29347952228a14cbb6bd0612667a3,0.38,Fish
0x2049f8a8baab20e2ee9bdcb21e4d7b057c843d18,0.36,Fish
0x503861461d819e5ae4d70c9085fa2dd8979b676f,28,Fish
0xee0347cb26de0590152e26f70534c40cb3e10f2a,2.92,Fish
0xffc87ccee84a0e4ee44521881265f25b9eca8a18,0.11,Fish
0x1d185a91b7fa75a429e6eb8e2e4c3f74542b79e7,1.93,Fish
0x924b5f68a3824b6bb5b1855e18307aaaced080f5,0.54,Fish
0x81eb0a12d59118646f95ae80c5c6fda2df77f2f4,1.77,Fish
0x9b24b578b8664f891f248b435dc737333a1f2299,5,Fish
0x7b18fd71fbca88ab4ee8a2f1932929c3b94c20e4,0.21,Fish
0x83d98b45ff69ba92e8be5e2881e0f424eaa3e8f8,2.8,Fish
0xc6e31b5e98afc987a593142a65841ce46ab3d9ba,1.2,Fish
0x32c68170852264426565d94a79f8aa5e1fad596b,0.14,Fish
0x943d67b0ec6ef20faa8b17966e85038a3eb2932a,0.86,Fish
0x5655dff95213440745d23b75e5a2021b102d9a95,0.21,Fish
0xface1673087639f4e41d4aeb73b775e4d4f0a46b,2.43,Fish
0xbf0a9bf6a8b1708c778144e518771764da219c21,1,Fish
0x222071c2300b62d1988ef941815a8e8c76fad793,2.54,Fish
0x7b1545e2f76eb751c9c17e63fb3cb9b143c99c11,0.12,Fish
0x6de254a6620e5e897c842ca0c6482e4dbc7206a8,0.32,Fish
0xb39c05d09638bdb62f9c3b831f44e4bb795b4923,0.69,Fish
0xdd7c2542017076c41a5ab15233fe5c303692e972,0.12,Fish
0x87b5cb2a040aefd0bc0cd88931e4c441745b852d,0.63,Fish
0xdc59472694371aba2923e314bfab55e76f91a45f,57.29,Fish
0x8232ad5c452584a3d2648d17e7b26bafc2f82cec,0.36,Fish
0x65b1dae55e3d5cced739792aa005a88b7ad86330,0.18,Fish
0x2b28e91ebc15c07c027b145ee7c6ff398497c3e0,0.22,Fish
0xb5ac3524aea64b7f653092cbc885092ae149df08,0.53,Fish
0x0f1a0bf15fb3445d29756fa3a1019bd73f7aa288,0.13,Fish
0x11847c30ed119e3fb9d9fad539d2a69ef083d388,0.54,Fish
0x77e143d272f4c66f86e7c15551fc68230543eb69,10.32,Fish
0xf1210f5e7d1a3c4e6d6cb984f9416e217a6ed786,0.2,Fish
0xec8d843a96487c46b16f55b391b21288bdfca07a,1.38,Fish
0xb3e9dd9358ab4e4af707624c96332d23415f6e11,0.63,Fish
0x8420325381df2a8416766a124d819de2262dabd9,1.43,Fish
0x5db83f4655f33085922e84e9239d3fad9a04c292,0.14,Fish
0x9889910a69d86ac945a13dea29b500e81abdeff0,19.39,Fish
0xe8d56e9396a6dfb8654bb27c7e131620ef8569d3,97.69,Fish
0x7f020babb98b2fab4329a610d9b729460afebcc0,3.88,Fish
0x96f0340b5dc5c91535694bc811aa0d8249855487,2.62,Fish
0x69aee7b07ce858cbc63c050b7ff91fac068edbb5,12.14,Fish
0x365b0cd7615fede8cf668e5a4637ec7a793c7923,0.94,Fish
0x54ec5536b552d5697cc602d8da5707aa9063cadc,0.98,Fish
0xeb3ebc085fc9bf54b8bd186df24ffdec1d30918a,15.63,Fish
0x3f86c6db9858fa2e4768cd1991f9d69d26783263,4.24,Fish
0x96c881a473a0d1a2c3c140fc648b9f0155730b36,2.8,Fish
0xa1bb4bf8d682e074e93eb6d99c2a2cb7e4446579,1.29,Fish
0xcafe1ad1b2ca062cebdc858427783c60c324fb68,1.59,Fish
0x876cc9dc783c7575a725cdb25fa5225dba211252,0.19,Fish
0x24cda6fe83f5a8ffa15877a3593d25b0816bb133,17.02,Fish
0x19c270c37b8dea752e88e1233e977c69c2be4421,1.79,Fish
0x013598ea3fd28608c23ebac199c5b4218e2ade3a,14.94,Fish
0xddfcd2cea3811ec612c5a03681800f820ec57b3b,0.2,Fish
0x392b0ade6272a177956f17475f5b32f2be49733d,0.61,Fish
0x5a04ab5a15373701bdd81bdc98f8f0cc8e7a8c40,0.46,Fish
0x862c77e4de68ddf265a58b570795042b627025a2,0.2,Fish
0xc60c5f6fababd2ca39013b11482dc75d4dc90621,0.57,Fish
0xf396eb6996defcab6d14daeeee73beab4b0ca023,0.16,Fish
0xfcd5d69af76e74c8a9e1970cdddb517c38437862,0.2,Fish
0x1541bdae61582662c85833bb0dffc368316f6126,0.86,Fish
0xb4f4f55a0da57bd6cc47c87050217b0e441938a9,2.66,Fish
0x4cc5cb2db96aac915c4518e1a6387a4536b12457,0.34,Fish
0xe373bba2694f05cb96ae90580889d504ba94a08c,15,Fish
0x2d4f3a353f75dc9c18b6c11b764426422c5e99d1,0.17,Fish
0x80064cfee01adbbdfe1c45fcf3b9ad3fdb3091b9,0.15,Fish
0x4f4701a6cff2984fbe452622fbd60b40a133315f,0.26,Fish
0xb972890f16644d775865cba8c3226042b28fe00c,0.64,Fish
0x26e2a27b499ffb02de79a4f2ba7957861698bed3,1.39,Fish
0x6185b8a4908a82f6d0b338ca47ad3d6aabe82f86,0.31,Fish
0xb972b4b0d91daeb94ceb8b06485174b08b2ba896,0.34,Fish
0x74662bf859f52fb2d52d41269e4872549866cf94,3.77,Fish
0xa155c1eb1a19e7163f530726a0a59924e0a13190,0.19,Fish
0x57578d15b92d74cfd5bb66a0fa5b91f5913cad81,0.43,Fish
0x1009cce639881b35c943a1e9d0067872cce88ef3,0.83,Fish
